"item1_1_player","item2_1_player","item3_1_player","item4_1_player","item5_1_player","item6_1_player","item7_1_player"
"Rod of Ages","Frost Queen's Claim","Ionian Boots of Lucidity","Amplifying Tome","Needlessly Large Rod","Blasting Wand","Warding Totem (Trinket)"
"Doran's Ring","Frost Queen's Claim","Ionian Boots of Lucidity","Morellonomicon","Rabadon's Deathcap","Amplifying Tome","Warding Totem (Trinket)"
"Frost Queen's Claim","Sightstone","Enchantment: Distortion","Banner of Command","Glacial Shroud","Amplifying Tome","Oracle Alteration"
"Doran's Ring","Amplifying Tome","Morellonomicon","Needlessly Large Rod","Frost Queen's Claim","Sorcerer's Shoes","Farsight Alteration"
"Doran's Ring","Frost Queen's Claim","Ionian Boots of Lucidity","Doran's Ring","Vision Ward","Amplifying Tome","Farsight Alteration"
"Zhonya's Hourglass","Doran's Ring","Ionian Boots of Lucidity","Rod of Ages","Morellonomicon","Blasting Wand","Farsight Alteration"
"Frost Queen's Claim","Vision Ward","Ruby Sightstone","Zeke's Harbinger","Ionian Boots of Lucidity","Forbidden Idol","Oracle Alteration"
"Doran's Ring","Doran's Ring","Total Biscuit of Rejuvenation","Fiendish Codex","Boots of Speed","Spellthief's Edge","Warding Totem (Trinket)"
"Vision Ward","Frost Queen's Claim","Rabadon's Deathcap","Zhonya's Hourglass","Rod of Ages","Ionian Boots of Lucidity","Farsight Alteration"
"Fiendish Codex","Frost Queen's Claim","Rod of Ages","Forbidden Idol","Amplifying Tome","void","Warding Totem (Trinket)"
"Blasting Wand","Frost Queen's Claim","Sorcerer's Shoes","Rabadon's Deathcap","Vision Ward","Amplifying Tome","Farsight Alteration"
"Rylai's Crystal Scepter","Needlessly Large Rod","Doran's Ring","deletedItem","Doran's Ring","Morellonomicon","Warding Totem (Trinket)"
"Frostfang","Ionian Boots of Lucidity","Doran's Ring","Sightstone","Aegis of the Legion","Cloth Armor","Sweeping Lens (Trinket)"
"Frost Queen's Claim","Sorcerer's Shoes","Luden's Echo","Lich Bane","void","void","Oracle Alteration"
"Frost Queen's Claim","Rabadon's Deathcap","Morellonomicon","Mejai's Soulstealer","Sorcerer's Shoes","void","Warding Totem (Trinket)"
"Zeke's Harbinger","Needlessly Large Rod","Rod of Ages","Ionian Boots of Lucidity","Doran's Ring","Blasting Wand","Warding Totem (Trinket)"
"Frost Queen's Claim","Fiendish Codex","Enchantment: Distortion","Rod of Ages","Rylai's Crystal Scepter","Needlessly Large Rod","Farsight Alteration"
"Frostfang","Fiendish Codex","Doran's Ring","Ionian Boots of Lucidity","Mikael's Crucible","Locket of the Iron Solari","Warding Totem (Trinket)"
"Zhonya's Hourglass","Frost Queen's Claim","Void Staff","Ionian Boots of Lucidity","Doran's Ring","Rabadon's Deathcap","Warding Totem (Trinket)"
"Frost Queen's Claim","Rod of Ages","Doran's Ring","Sorcerer's Shoes","Amplifying Tome","Needlessly Large Rod","Warding Totem (Trinket)"
"Total Biscuit of Rejuvenation","Needlessly Large Rod","Seeker's Armguard","Ionian Boots of Lucidity","Mejai's Soulstealer","Morellonomicon","Warding Totem (Trinket)"
"Frost Queen's Claim","Zhonya's Hourglass","Void Staff","Lich Bane","Rabadon's Deathcap","Enchantment: Captain","Farsight Alteration"
"Doran's Ring","Rabadon's Deathcap","Rod of Ages","Enchantment: Distortion","Sapphire Crystal","Amplifying Tome","Warding Totem (Trinket)"
"Frostfang","Mikael's Crucible","Sightstone","Glacial Shroud","void","deletedItem","Oracle Alteration"
"Frost Queen's Claim","Ruby Sightstone","Boots of Speed","Fiendish Codex","void","void","Sweeping Lens (Trinket)"
"Amplifying Tome","Rod of Ages","Mejai's Soulstealer","Ionian Boots of Lucidity","Doran's Ring","Needlessly Large Rod","Warding Totem (Trinket)"
"Frost Queen's Claim","Doran's Ring","Ionian Boots of Lucidity","Luden's Echo","Rabadon's Deathcap","void","Warding Totem (Trinket)"
"Corrupting Potion","Frost Queen's Claim","Ionian Boots of Lucidity","Rod of Ages","Blasting Wand","Needlessly Large Rod","Warding Totem (Trinket)"
"Doran's Ring","Frost Queen's Claim","Ionian Boots of Lucidity","Vision Ward","Blasting Wand","Needlessly Large Rod","Farsight Alteration"
"Frost Queen's Claim","Sightstone","Vision Ward","void","Ionian Boots of Lucidity","Aegis of the Legion","Oracle Alteration"
"Rod of Ages","Frost Queen's Claim","Enchantment: Distortion","Rabadon's Deathcap","Lich Bane","Abyssal Scepter","Farsight Alteration"
"Frost Queen's Claim","Ionian Boots of Lucidity","Doran's Ring","Rod of Ages","Luden's Echo","Rabadon's Deathcap","Farsight Alteration"
"Frost Queen's Claim","Ionian Boots of Lucidity","Rabadon's Deathcap","Fiendish Codex","Doran's Ring","Rod of Ages","Farsight Alteration"
"Zhonya's Hourglass","Rabadon's Deathcap","Guinsoo's Rageblade","deletedItem","Vision Ward","Morellonomicon","Farsight Alteration"
"Frost Queen's Claim","Doran's Ring","Doran's Ring","Rod of Ages","Needlessly Large Rod","Enchantment: Distortion","Farsight Alteration"
"Rabadon's Deathcap","Rod of Ages","Total Biscuit of Rejuvenation","Ionian Boots of Lucidity","Doran's Ring","Sheen","Sweeping Lens (Trinket)"
"Zhonya's Hourglass","Needlessly Large Rod","Blasting Wand","Doran's Ring","Ionian Boots of Lucidity","Amplifying Tome","Warding Totem (Trinket)"
"Mikael's Crucible","Frost Queen's Claim","Mejai's Soulstealer","Aether Wisp","Ionian Boots of Lucidity","Vision Ward","Farsight Alteration"
"Doran's Ring","Frost Queen's Claim","Ionian Boots of Lucidity","Rabadon's Deathcap","Zhonya's Hourglass","Blasting Wand","Farsight Alteration"
"Doran's Ring","Lich Bane","Rod of Ages","Ionian Boots of Lucidity","Aether Wisp","Needlessly Large Rod","Farsight Alteration"
"Frost Queen's Claim","Sightstone","Mikael's Crucible","Ionian Boots of Lucidity","Zeke's Harbinger","Aether Wisp","Oracle Alteration"
"Rod of Ages","Needlessly Large Rod","Needlessly Large Rod","Doran's Ring","Ionian Boots of Lucidity","Blasting Wand","Farsight Alteration"
"Luden's Echo","void","void","Rod of Ages","Boots of Speed","Doran's Ring","Farsight Alteration"
"Frost Queen's Claim","Rod of Ages","Ionian Boots of Lucidity","Needlessly Large Rod","Doran's Ring","Blasting Wand","Warding Totem (Trinket)"
"Rabadon's Deathcap","Morellonomicon","Ionian Boots of Lucidity","Luden's Echo","void","Doran's Ring","Warding Totem (Trinket)"
"Boots of Mobility","Locket of the Iron Solari","Talisman of Ascension","Sightstone","Ruby Crystal","void","Sweeping Lens (Trinket)"
"Sightstone","Total Biscuit of Rejuvenation","Boots of Speed","void","Ruby Crystal","Spellthief's Edge","Sweeping Lens (Trinket)"
"Frost Queen's Claim","Total Biscuit of Rejuvenation","Vision Ward","Ionian Boots of Lucidity","Rod of Ages","Needlessly Large Rod","Farsight Alteration"
"Doran's Ring","Morellonomicon","Ionian Boots of Lucidity","Rod of Ages","Needlessly Large Rod","void","Farsight Alteration"
"Aether Wisp","Mejai's Soulstealer","Needlessly Large Rod","Sorcerer's Shoes","Rabadon's Deathcap","Morellonomicon","Farsight Alteration"
"Frost Queen's Claim","void","Boots of Speed","Morellonomicon","void","void","Warding Totem (Trinket)"
"Doran's Ring","Rabadon's Deathcap","Athene's Unholy Grail","Enchantment: Alacrity","Lich Bane","void","Farsight Alteration"
"Doran's Ring","Doran's Ring","Frost Queen's Claim","Rod of Ages","Ionian Boots of Lucidity","Needlessly Large Rod","Farsight Alteration"
"Frost Queen's Claim","Luden's Echo","Rod of Ages","Enchantment: Alacrity","Doran's Ring","void","Warding Totem (Trinket)"
"Doran's Ring","Athene's Unholy Grail","Aether Wisp","Ionian Boots of Lucidity","Luden's Echo","Rabadon's Deathcap","Farsight Alteration"
"Frost Queen's Claim","Doran's Ring","Sorcerer's Shoes","Morellonomicon","Amplifying Tome","void","Warding Totem (Trinket)"
"Luden's Echo","Rod of Ages","Needlessly Large Rod","Void Staff","Enchantment: Distortion","Rabadon's Deathcap","Farsight Alteration"
"Ionian Boots of Lucidity","Rod of Ages","Frost Queen's Claim","Seeker's Armguard","void","void","Farsight Alteration"
"Spellthief's Edge","Doran's Ring","Ionian Boots of Lucidity","Sightstone","Frozen Heart","void","Sweeping Lens (Trinket)"
"Doran's Ring","Rabadon's Deathcap","Morellonomicon","Sorcerer's Shoes","Luden's Echo","void","Farsight Alteration"
"Frost Queen's Claim","Mikael's Crucible","Sightstone","Aegis of the Legion","Ionian Boots of Lucidity","Kindlegem","Oracle Alteration"
"Luden's Echo","Frost Queen's Claim","Zhonya's Hourglass","Ionian Boots of Lucidity","Rabadon's Deathcap","Abyssal Scepter","Farsight Alteration"
"Corrupting Potion","Frost Queen's Claim","Luden's Echo","Enchantment: Distortion","Vision Ward","void","Farsight Alteration"
"Frost Queen's Claim","Sightstone","Vision Ward","Zeke's Harbinger","Enchantment: Alacrity","Morellonomicon","Oracle Alteration"
"Mercury's Treads","Total Biscuit of Rejuvenation","Rod of Ages","void","void","void","Warding Totem (Trinket)"
"Doran's Ring","Doran's Ring","Athene's Unholy Grail","Sorcerer's Shoes","Zhonya's Hourglass","Needlessly Large Rod","Warding Totem (Trinket)"
"Ionian Boots of Lucidity","Frost Queen's Claim","Banner of Command","void","Zeke's Harbinger","Sightstone","Oracle Alteration"
"Ardent Censer","Eye of the Watchers","Boots of Mobility","Ruby Crystal","void","void","Sweeping Lens (Trinket)"
"Zhonya's Hourglass","Frost Queen's Claim","Rod of Ages","Lich Bane","Blasting Wand","Ionian Boots of Lucidity","Farsight Alteration"
"Ionian Boots of Lucidity","Morellonomicon","Rabadon's Deathcap","void","Rod of Ages","void","Farsight Alteration"
"Doran's Ring","Seeker's Armguard","Frost Queen's Claim","Boots of Speed","Doran's Ring","void","Warding Totem (Trinket)"
"Needlessly Large Rod","Frost Queen's Claim","Rabadon's Deathcap","Ionian Boots of Lucidity","Morellonomicon","Abyssal Scepter","Farsight Alteration"
"Rabadon's Deathcap","Frost Queen's Claim","Ionian Boots of Lucidity","Morellonomicon","Blasting Wand","Amplifying Tome","Farsight Alteration"
"Frost Queen's Claim","Needlessly Large Rod","Rod of Ages","Ionian Boots of Lucidity","Doran's Ring","Blasting Wand","Warding Totem (Trinket)"
"Doran's Ring","Needlessly Large Rod","Boots of Speed","Athene's Unholy Grail","Amplifying Tome","Spellthief's Edge","Warding Totem (Trinket)"
"Rod of Ages","Frost Queen's Claim","Sheen","Ionian Boots of Lucidity","void","void","Farsight Alteration"
"Doran's Ring","Rod of Ages","Luden's Echo","void","Rabadon's Deathcap","Enchantment: Distortion","Farsight Alteration"
"Doran's Ring","Athene's Unholy Grail","Zhonya's Hourglass","Boots of Swiftness","Rabadon's Deathcap","void","Warding Totem (Trinket)"
"Frost Queen's Claim","Boots of Swiftness","Sightstone","Zeke's Harbinger","void","void","Oracle Alteration"
"Luden's Echo","Corrupting Potion","Lich Bane","Ionian Boots of Lucidity","Needlessly Large Rod","Morellonomicon","Farsight Alteration"
"Athene's Unholy Grail","void","Amplifying Tome","deletedItem","Rabadon's Deathcap","Cloth Armor","Warding Totem (Trinket)"
"Doran's Ring","Athene's Unholy Grail","Rabadon's Deathcap","Sorcerer's Shoes","Blasting Wand","void","Oracle Alteration"
"Frost Queen's Claim","Zhonya's Hourglass","Doran's Ring","Rabadon's Deathcap","Doran's Ring","Ionian Boots of Lucidity","Warding Totem (Trinket)"
"Sightstone","Frost Queen's Claim","Needlessly Large Rod","Abyssal Scepter","Luden's Echo","Boots of Speed","Warding Totem (Trinket)"
"Boots of Swiftness","Frost Queen's Claim","Doran's Ring","Abyssal Scepter","void","void","Farsight Alteration"
"Doran's Ring","Morellonomicon","Frost Queen's Claim","Aether Wisp","Boots of Mobility","Blasting Wand","Warding Totem (Trinket)"
"Rod of Ages","Blasting Wand","Morellonomicon","Ionian Boots of Lucidity","Needlessly Large Rod","Amplifying Tome","Warding Totem (Trinket)"
"Frostfang","void","void","Cloth Armor","Doran's Ring","Ruby Crystal","Warding Totem (Trinket)"
"Lich Bane","Rod of Ages","Blasting Wand","Ionian Boots of Lucidity","Needlessly Large Rod","Doran's Ring","Warding Totem (Trinket)"
"Frost Queen's Claim","Zhonya's Hourglass","Blasting Wand","Morellonomicon","Rabadon's Deathcap","Ionian Boots of Lucidity","Oracle Alteration"
"Doran's Ring","Frost Queen's Claim","Ionian Boots of Lucidity","Needlessly Large Rod","Amplifying Tome","Corrupting Potion","Warding Totem (Trinket)"
"Enchantment: Captain","Frost Queen's Claim","Lich Bane","Rabadon's Deathcap","Morellonomicon","Needlessly Large Rod","Oracle Alteration"
"void","Ionian Boots of Lucidity","Sightstone","Frost Queen's Claim","Zeke's Harbinger","void","Sweeping Lens (Trinket)"
"Rabadon's Deathcap","Frost Queen's Claim","Luden's Echo","Void Staff","Giant's Belt","Ionian Boots of Lucidity","Farsight Alteration"
"Ionian Boots of Lucidity","Doran's Ring","Rod of Ages","Luden's Echo","Rabadon's Deathcap","Amplifying Tome","Warding Totem (Trinket)"
"Frost Queen's Claim","Zhonya's Hourglass","Enchantment: Distortion","Rod of Ages","Blasting Wand","Needlessly Large Rod","Warding Totem (Trinket)"
"Frost Queen's Claim","Rylai's Crystal Scepter","Doran's Ring","Sorcerer's Shoes","Blasting Wand","Amplifying Tome","Farsight Alteration"
"Phage","Phantom Dancer","The Bloodthirster","Infinity Edge","Enchantment: Alacrity","Statikk Shiv","Farsight Alteration"
"Frost Queen's Claim","Luden's Echo","Rabadon's Deathcap","Ionian Boots of Lucidity","void","void","Warding Totem (Trinket)"
"Ruby Sightstone","Righteous Glory","Mikael's Crucible","Sorcerer's Shoes","void","void","Farsight Alteration"
"Doran's Ring","Enchantment: Distortion","Rod of Ages","Rabadon's Deathcap","Sheen","Amplifying Tome","Warding Totem (Trinket)"
"Doran's Ring","Rabadon's Deathcap","Rod of Ages","Ionian Boots of Lucidity","Morellonomicon","void","Farsight Alteration"
"Boots of Speed","Doran's Ring","Amplifying Tome","Frostfang","Health Potion","void","Warding Totem (Trinket)"
"Ionian Boots of Lucidity","Frost Queen's Claim","Rod of Ages","Rabadon's Deathcap","Needlessly Large Rod","Doran's Ring","Farsight Alteration"
"Frost Queen's Claim","Vision Ward","Ruby Sightstone","Locket of the Iron Solari","Enchantment: Alacrity","Zeke's Harbinger","Oracle Alteration"
"Luden's Echo","Morellonomicon","Rylai's Crystal Scepter","Ionian Boots of Lucidity","Needlessly Large Rod","Rabadon's Deathcap","Farsight Alteration"
"Ionian Boots of Lucidity","Frost Queen's Claim","Sightstone","Aegis of the Legion","Kindlegem","void","Sweeping Lens (Trinket)"
"Enchantment: Alacrity","Doran's Ring","Morellonomicon","Luden's Echo","Needlessly Large Rod","Amplifying Tome","Farsight Alteration"
"Rabadon's Deathcap","Void Staff","Morellonomicon","void","Enchantment: Distortion","Rod of Ages","Farsight Alteration"
"Rod of Ages","Luden's Echo","Morellonomicon","Doran's Ring","void","Ionian Boots of Lucidity","Farsight Alteration"
"Ionian Boots of Lucidity","Lich Bane","Rod of Ages","Abyssal Scepter","Rabadon's Deathcap","Void Staff","Warding Totem (Trinket)"
"Frost Queen's Claim","Rod of Ages","Doran's Ring","Ionian Boots of Lucidity","void","void","Warding Totem (Trinket)"
"Doran's Ring","Frost Queen's Claim","Boots of Speed","Rod of Ages","void","void","Warding Totem (Trinket)"
"Ionian Boots of Lucidity","Frost Queen's Claim","Total Biscuit of Rejuvenation","Rabadon's Deathcap","void","void","Farsight Alteration"
"Spellthief's Edge","Total Biscuit of Rejuvenation","void","void","void","void","Warding Totem (Trinket)"
"Doran's Ring","Frost Queen's Claim","void","Ionian Boots of Lucidity","Rabadon's Deathcap","Morellonomicon","Farsight Alteration"
"Fiendish Codex","Zeke's Harbinger","Eye of the Watchers","Blasting Wand","Morellonomicon","Boots of Mobility","Oracle Alteration"
"Frost Queen's Claim","Rod of Ages","Aether Wisp","Needlessly Large Rod","Ionian Boots of Lucidity","Doran's Ring","Farsight Alteration"
"Doran's Ring","Athene's Unholy Grail","Sorcerer's Shoes","Seeker's Armguard","Needlessly Large Rod","Doran's Ring","Warding Totem (Trinket)"
"Frostfang","Boots of Speed","Fiendish Codex","Amplifying Tome","void","void","Warding Totem (Trinket)"
"Rabadon's Deathcap","Morellonomicon","deletedItem","Rod of Ages","void","void","Farsight Alteration"
"Frost Queen's Claim","Ardent Censer","Locket of the Iron Solari","Ionian Boots of Lucidity","Vision Ward","Ruby Sightstone","Farsight Alteration"
"Boots of Mobility","Frost Queen's Claim","Sightstone","Rylai's Crystal Scepter","void","void","Oracle Alteration"
"Frost Queen's Claim","Sightstone","void","Boots of Speed","void","void","Sweeping Lens (Trinket)"
"Frost Queen's Claim","Sightstone","Total Biscuit of Rejuvenation","Warden's Mail","Ionian Boots of Lucidity","Glacial Shroud","Sweeping Lens (Trinket)"
"Doran's Ring","Ionian Boots of Lucidity","Morellonomicon","Doran's Ring","Lich Bane","Seeker's Armguard","Warding Totem (Trinket)"
"Catalyst the Protector","Doran's Ring","Doran's Ring","Boots of Speed","void","void","Warding Totem (Trinket)"
"Frost Queen's Claim","Rabadon's Deathcap","Rod of Ages","Lich Bane","Ionian Boots of Lucidity","Amplifying Tome","Farsight Alteration"
"Locket of the Iron Solari","Zeke's Harbinger","Frost Queen's Claim","Giant's Belt","Ruby Sightstone","Enchantment: Alacrity","Oracle Alteration"
"Frost Queen's Claim","Health Potion","Sightstone","Boots of Mobility","void","void","Warding Totem (Trinket)"
"Luden's Echo","Zhonya's Hourglass","Sorcerer's Shoes","void","Doran's Ring","Doran's Ring","Warding Totem (Trinket)"
"Doran's Ring","Athene's Unholy Grail","Zhonya's Hourglass","Rabadon's Deathcap","Sorcerer's Shoes","Total Biscuit of Rejuvenation","Farsight Alteration"
"Doran's Ring","Ionian Boots of Lucidity","Rod of Ages","Chalice of Harmony","Vision Ward","Amplifying Tome","Farsight Alteration"
"Frost Queen's Claim","Abyssal Scepter","Ionian Boots of Lucidity","Amplifying Tome","Rod of Ages","void","Farsight Alteration"
"Ionian Boots of Lucidity","Frost Queen's Claim","Rabadon's Deathcap","Doran's Ring","Athene's Unholy Grail","Needlessly Large Rod","Farsight Alteration"
"Doran's Ring","Morellonomicon","Needlessly Large Rod","void","void","void","Warding Totem (Trinket)"
"Needlessly Large Rod","Blasting Wand","Corrupting Potion","Morellonomicon","Ionian Boots of Lucidity","Doran's Ring","Oracle Alteration"
"Frost Queen's Claim","Sightstone","Ionian Boots of Lucidity","Glacial Shroud","Amplifying Tome","void","Sweeping Lens (Trinket)"
