"colloq","consumeOnFull","consumed","depth","description","effect.Effect1Amount","effect.Effect2Amount","effect.Effect3Amount","effect.Effect4Amount","effect.Effect5Amount","effect.Effect6Amount","effect.Effect7Amount","effect.Effect8Amount","from","gold.base","gold.purchasable","gold.sell","gold.total","group","hideFromAll","id","image.full","image.group","image.h","image.sprite","image.w","image.x","image.y","inStore","into","maps.1","maps.10","maps.11","maps.12","maps.14","maps.8","name","plaintext","requiredChampion","sanitizedDescription","specialRecipe","stacks","stats.FlatArmorMod","stats.FlatCritChanceMod","stats.FlatHPPoolMod","stats.FlatHPRegenMod","stats.FlatMPPoolMod","stats.FlatMagicDamageMod","stats.FlatMovementSpeedMod","stats.FlatPhysicalDamageMod","stats.FlatSpellBlockMod","stats.PercentAttackSpeedMod","stats.PercentLifeStealMod","stats.PercentMovementSpeedMod","tags"
"pd","","","3","<stats>+45% Attack Speed<br>+30% Critical Strike Chance<br>+5% Movement Speed</stats><br><br><unique>UNIQUE Passive - Spectral Waltz:</unique> While within 550 units of an enemy champion you can see, +7% Movement Speed and you can move through units.<br><unique>UNIQUE Passive - Lament:</unique> The last champion hit deals 12% less damage to you (ends after 10 seconds of not hitting).","0.12","10","550","0.07","","","","","[""1042"",""3086"",""1042""]","650","true","1785","2550","","","3046","3046.png","item","48","item0.png","48","144","336","","","false","true","true","true","false","true","Phantom Dancer","Move faster near enemies and reduce incoming damage","","+45% Attack Speed +30% Critical Strike Chance +5% Movement Speed UNIQUE Passive - Spectral Waltz: While within 550 units of an enemy champion you can see, +7% Movement Speed and you can move through units. UNIQUE Passive - Lament: The last champion hit deals 12% less damage to you (ends after 10 seconds of not hitting).","","","","0.3","","","","","","","","0.45","","0.05","[""AttackSpeed"",""CriticalStrike"",""NonbootsMovement""]"
"","","","2","<stats>+200 Health<br>+15 Attack Damage</stats><br><br><unique>UNIQUE Passive - Rage:</unique> Basic attacks grant 20 Movement Speed for 2 seconds. Kills grant 60 Movement Speed instead. This Movement Speed bonus is halved for ranged champions.","20","2","60","","","","","","[""1028"",""1036""]","500","true","875","1250","","","3044","3044.png","item","48","item0.png","48","96","336","","[""3078"",""3071"",""3184""]","false","true","true","true","false","true","Phage","Attacks and kills give a small burst of speed","","+200 Health +15 Attack Damage UNIQUE Passive - Rage: Basic attacks grant 20 Movement Speed for 2 seconds. Kills grant 60 Movement Speed instead. This Movement Speed bonus is halved for ranged champions.","","","","","200.0","","","","","15.0","","","","","[""Damage"",""Health"",""NonbootsMovement"",""OnHit""]"
"nmst;grievous","","","3","<stats>+80 Ability Power<br>+20% Cooldown Reduction<br><mana>+100% Base Mana Regen </mana></stats><br><br><unique>UNIQUE Passive:</unique> Dealing magic damage to enemy champions below 40% Health inflicts <a href='GrievousWounds'>Grievous Wounds</a> for 4 seconds.","20","40","4","","","","","","[""3108"",""3114"",""1052""]","615","true","1680","2400","","","3165","3165.png","item","48","item1.png","48","192","192","","","false","true","true","true","false","true","Morellonomicon","Greatly increases Ability Power and Cooldown Reduction","","+80 Ability Power +20% Cooldown Reduction +100% Base Mana Regen UNIQUE Passive: Dealing magic damage to enemy champions below 40% Health inflicts Grievous Wounds for 4 seconds.","","","","","","","","80.0","","","","","","","[""CooldownReduction"",""ManaRegen"",""SpellDamage""]"
"","","","3","<stats>+100 Ability Power<br>+10% Movement Speed</stats><br><br><unique>UNIQUE Passive - Echo:</unique> Gain charges upon moving or casting. At 100 charges, the next damaging spell hit expends all charges to deal 100 (+10% of Ability Power) bonus magic damage to up to 4 targets on hit.","100","100","4","0.1","35","10","","","[""1058"",""3113""]","1100","true","2240","3200","","","3285","3285.png","item","48","item2.png","48","288","288","","","false","true","true","true","false","true","Luden's Echo","Movement and casting builds charges that release chain lightning on next spell hit","","+100 Ability Power +10% Movement Speed UNIQUE Passive - Echo: Gain charges upon moving or casting. At 100 charges, the next damaging spell hit expends all charges to deal 100 (+10% of Ability Power) bonus magic damage to up to 4 targets on hit.","","","","","","","","100.0","","","","","","0.1","[""NonbootsMovement"",""OnHit"",""SpellDamage""]"
"","","","4","<stats>+25 Attack Damage<br><mana>+1000 Mana<br>+25% Base Mana Regen </mana></stats><br><br><mana><unique>UNIQUE Passive - Awe:</unique> Grants bonus Attack Damage equal to 2% of maximum Mana.<br><unique>UNIQUE Toggle:</unique> Single target spells and attacks (on hit) consume 3% of current Mana to deal bonus physical damage equal to twice the amount of Mana consumed.</mana>","","","","","","","","","[""3008""]","2400","false","3360","2400","","","3043","3043.png","item","48","item0.png","48","48","336","false","","false","false","false","false","false","true","Muramana","","","+25 Attack Damage +1000 Mana +25% Base Mana Regen UNIQUE Passive - Awe: Grants bonus Attack Damage equal to 2% of maximum Mana. UNIQUE Toggle: Single target spells and attacks (on hit) consume 3% of current Mana to deal bonus physical damage equal to twice the amount of Mana consumed.","3008","","","","","","1000.0","","","25.0","","","","","[""OnHit""]"
"","","","4","<stats>+25 Attack Damage<br><mana>+1000 Mana<br>+25% Base Mana Regen </mana></stats><br><br><mana><unique>UNIQUE Passive - Awe:</unique> Grants bonus Attack Damage equal to 2% of maximum Mana.<br><unique>UNIQUE Passive - Shock:</unique> Single target spells and attacks (on hit) on <font color='#FFFFFF'>Champions</font> consume 3% of current Mana to deal bonus physical damage equal to twice the amount of Mana consumed.<br>This effect only activates while you have greater than 20% maximum Mana.</mana>","","","","","","","","","[""3004""]","2400","false","3360","2400","","","3042","3042.png","item","48","item0.png","48","0","336","false","","false","true","true","true","false","true","Muramana","","","+25 Attack Damage +1000 Mana +25% Base Mana Regen UNIQUE Passive - Awe: Grants bonus Attack Damage equal to 2% of maximum Mana. UNIQUE Passive - Shock: Single target spells and attacks (on hit) on Champions consume 3% of current Mana to deal bonus physical damage equal to twice the amount of Mana consumed. This effect only activates while you have greater than 20% maximum Mana.","3004","","","","","","1000.0","","","25.0","","","","","[""OnHit""]"
"","","","2","<stats>+20 Ability Power<br><mana>+200 Mana</mana></stats><br><br><unique>UNIQUE Passive - Dread:</unique> Grants +5 Ability Power per Glory. Grants 10% Movement Speed if you have at least 15 Glory.<br><unique>UNIQUE Passive - Do or Die:</unique> Grants 4 Glory for a champion kill or 2 Glory for an assist, up to 25 Glory total. Lose 10 stacks of Glory upon dying.","5","4","2","25","0.5","0.1","10","15","[""1082""]","1050","true","980","1400","","","3041","3041.png","item","48","item0.png","48","432","288","","","false","false","true","false","false","false","Mejai's Soulstealer","Grants Ability Power for kills and assists","","+20 Ability Power +200 Mana UNIQUE Passive - Dread: Grants +5 Ability Power per Glory. Grants 10% Movement Speed if you have at least 15 Glory. UNIQUE Passive - Do or Die: Grants 4 Glory for a champion kill or 2 Glory for an assist, up to 25 Glory total. Lose 10 stacks of Glory upon dying.","","","","","","","200.0","20.0","","","","","","","[""Mana"",""SpellDamage""]"
"","","","4","<stats>+80 Ability Power<br><mana>+1000 Mana<br>+50% Base Mana Regen </mana></stats><br><br><mana><unique>UNIQUE Passive - Insight:</unique> Grants Ability Power equal to 3% of maximum Mana.</mana><br><active>UNIQUE Active - Mana Shield:</active> Consumes 20% of current Mana to grant a shield for 3 seconds that absorbs damage equal to 150 plus the amount of Mana consumed (120 second cooldown).","0.03","0.2","3","150","120","","","","[""3003""]","3100","false","4340","3100","","","3040","3040.png","item","48","item0.png","48","384","288","false","","false","true","true","true","false","true","Seraph's Embrace","","","+80 Ability Power +1000 Mana +50% Base Mana Regen UNIQUE Passive - Insight: Grants Ability Power equal to 3% of maximum Mana. UNIQUE Active - Mana Shield: Consumes 20% of current Mana to grant a shield for 3 seconds that absorbs damage equal to 150 plus the amount of Mana consumed (120 second cooldown).","3003","","","","","","1000.0","80.0","","","","","","","[""Active""]"
"","","","3","<stats>+40% Attack Speed<br>+30 Magic Damage on Hit</stats><br><br><unique>UNIQUE Passive - Devouring Spirit:</unique> Takedowns on large monsters and Champions increase the magic damage of this item by +1. Takedowns on Rift Scuttlers and Rift Herald increase the magic damage of this item by +2. Takedowns on Dragon and Baron increase the magic damage of this item by +5. At 30 Stacks, your Devourer becomes Sated, granting extra on Hit effects.","30","20","1.8","5","30","3","20","18","[""1043"",""3715""]","450","true","1715","2450","JungleItems","true","1415","1415.png","item","48","item3.png","48","144","336","","[""3931""]","false","true","true","false","false","false","Enchantment: Devourer","Increases Attack Speed, and gives increasing power as you kill Jungle Monsters and Champions","","+40% Attack Speed +30 Magic Damage on Hit UNIQUE Passive - Devouring Spirit: Takedowns on large monsters and Champions increase the magic damage of this item by +1. Takedowns on Rift Scuttlers and Rift Herald increase the magic damage of this item by +2. Takedowns on Dragon and Baron increase the magic damage of this item by +5. At 30 Stacks, your Devourer becomes Sated, granting extra on Hit effects.","","","","","","","","","","","","0.4","","",""
"jungle;Jungle","","","2","<groupLimit>Limited to 1 Jungle item</groupLimit><br><br><stats>+10% Life Steal vs. Monsters<br><mana>+180% Base Mana Regen while in Jungle</mana></stats><br><br><passive>Passive - Challenging Smite:</passive> Smite can be cast on enemy champions, marking them for 4 seconds. While marked, basic attacks deal bonus true damage over 3 seconds, you have vision of them, and their damage to you is reduced by 20%.<br><unique>UNIQUE Passive - Tooth / Nail:</unique> Basic attacks deal 20 bonus damage vs. monsters. Damaging a monster with a spell or attack steals 30 Health over 5 seconds. Killing a Large Monster grants +30 bonus experience.","30","20","1.8","5","30","3","20","18","[""1039"",""1041""]","300","true","700","1000","JungleItems","","3715","3715.png","item","48","item2.png","48","96","240","","[""1412"",""1413"",""1414"",""1415""]","false","true","true","false","false","false","Skirmisher's Sabre","Lets your Smite mark Champions, giving you combat power against them.","","Limited to 1 Jungle item +10% Life Steal vs. Monsters +180% Base Mana Regen while in Jungle Passive - Challenging Smite: Smite can be cast on enemy champions, marking them for 4 seconds. While marked, basic attacks deal bonus true damage over 3 seconds, you have vision of them, and their damage to you is reduced by 20%. UNIQUE Passive - Tooth / Nail: Basic attacks deal 20 bonus damage vs. monsters. Damaging a monster with a spell or attack steals 30 Health over 5 seconds. Killing a Large Monster grants +30 bonus experience.","","","","","","","","","","","","","","","[""Jungle"",""LifeSteal"",""ManaRegen"",""OnHit""]"
"","","","3","<stats>+60 Ability Power<br>+7% Movement Speed</stats><br><br><unique>UNIQUE Passive - Echo:</unique> Gain charges upon moving or casting. At 100 charges, the next damaging spell hit expends all charges to deal 60 (+10% of Ability Power) bonus magic damage to up to 4 targets on hit.<br><br>This effect deals 250% damage to Large Monsters. Hitting a Large Monster with this effect will restore 18% of your missing Mana.","30","20","1.8","5","30","3","20","18","[""3113"",""1052"",""3715""]","340","true","1837","2625","JungleItems","true","1414","1414.png","item","48","item3.png","48","96","336","","","false","true","true","false","false","false","Enchantment: Runic Echoes","Grants Ability Power and periodically empowers your Spells","","+60 Ability Power +7% Movement Speed UNIQUE Passive - Echo: Gain charges upon moving or casting. At 100 charges, the next damaging spell hit expends all charges to deal 60 (+10% of Ability Power) bonus magic damage to up to 4 targets on hit. This effect deals 250% damage to Large Monsters. Hitting a Large Monster with this effect will restore 18% of your missing Mana.","","","","","","","","60.0","","","","","","0.07",""
"","","","3","<stats>+400 Health<br>+15% Bonus Health</stats><br><br><unique>UNIQUE Passive - Immolate:</unique> Deals 15 (+0.6 per champion level) magic damage a second to nearby enemies while in combat. Deals 100% bonus damage to monsters. ","30","20","1.8","5","30","3","20","18","[""3751"",""3715""]","525","true","1837","2625","JungleItems","true","1413","1413.png","item","48","item3.png","48","48","336","","","false","true","true","false","false","false","Enchantment: Cinderhulk","Grants Health and Immolate Aura","","+400 Health +15% Bonus Health UNIQUE Passive - Immolate: Deals 15 (+0.6 per champion level) magic damage a second to nearby enemies while in combat. Deals 100% bonus damage to monsters.","","","","","400.0","","","","","","","","","",""
"","","","3","<stats>+60 Attack Damage<br>+10% Cooldown Reduction</stats>","30","20","1.8","5","30","3","20","18","[""3133"",""3715""]","525","true","1837","2625","JungleItems","true","1412","1412.png","item","48","item3.png","48","0","336","","","false","true","true","false","false","false","Enchantment: Warrior","Grants Attack Damage and Cooldown Reduction","","+60 Attack Damage +10% Cooldown Reduction","","","","","","","","","","60.0","","","","",""
"","","","3","<stats>+40% Attack Speed<br>+30 Magic Damage on Hit</stats><br><br><unique>UNIQUE Passive - Devouring Spirit:</unique> Takedowns on large monsters and Champions increase the magic damage of this item by +1. Takedowns on Rift Scuttlers and Rift Herald increase the magic damage of this item by +2. Takedowns on Dragon and Baron increase the magic damage of this item by +5. At 30 Stacks, your Devourer becomes Sated, granting extra on Hit effects.","30","20","1.8","5","30","3","20","30","[""1043"",""3711""]","450","true","1715","2450","JungleItems","true","1411","1411.png","item","48","item3.png","48","432","288","","[""3932""]","false","false","true","false","false","false","Enchantment: Devourer","Increases Attack Speed, and gives increasing power as you kill Jungle Monsters and Champions","","+40% Attack Speed +30 Magic Damage on Hit UNIQUE Passive - Devouring Spirit: Takedowns on large monsters and Champions increase the magic damage of this item by +1. Takedowns on Rift Scuttlers and Rift Herald increase the magic damage of this item by +2. Takedowns on Dragon and Baron increase the magic damage of this item by +5. At 30 Stacks, your Devourer becomes Sated, granting extra on Hit effects.","","","","","","","","","","","","0.4","","",""
